iter	Passed	Remaining
4788	27307	12607
4789	27314	12602
4790	27320	12596
4791	27326	12591
4792	27333	12586
4793	27340	12581
4794	27347	12575
4795	27354	12570
4796	27359	12564
4797	27364	12558
4798	27369	12552
4799	27374	12546
4800	27379	12540
4801	27384	12534
4802	27388	12528
4803	27394	12522
4804	27399	12516
4805	27403	12510
4806	27409	12504
4807	27413	12498
4808	27419	12492
4809	27423	12486
4810	27428	12480
4811	27433	12473
4812	27438	12467
4813	27443	12461
4814	27448	12455
4815	27452	12449
4816	27457	12443
4817	27463	12437
4818	27468	12431
4819	27472	12425
4820	27477	12419
4821	27482	12413
4822	27487	12407
4823	27494	12402
4824	27501	12396
4825	27507	12391
4826	27514	12386
4827	27521	12381
4828	27528	12375
4829	27535	12370
4830	27542	12365
4831	27549	12360
4832	27554	12354
4833	27559	12348
4834	27564	12342
4835	27569	12336
4836	27573	12330
4837	27578	12324
4838	27583	12318
4839	27588	12312
4840	27593	12306
4841	27598	12300
4842	27602	12293
4843	27607	12287
4844	27612	12281
4845	27617	12275
4846	27622	12269
4847	27627	12263
4848	27632	12257
4849	27637	12251
4850	27642	12245
4851	27647	12239
4852	27651	12233
4853	27656	12227
4854	27662	12221
4855	27666	12215
4856	27671	12209
4857	27676	12203
4858	27681	12197
4859	27686	12191
4860	27691	12185
4861	27698	12180
4862	27704	12174
4863	27711	12169
4864	27717	12163
4865	27724	12158
4866	27730	12153
4867	27737	12147
4868	27743	12142
4869	27750	12137
4870	27756	12131
4871	27760	12125
4872	27765	12119
4873	27770	12113
4874	27775	12107
4875	27780	12101
4876	27785	12095
4877	27790	12089
4878	27795	12083
4879	27800	12077
4880	27805	12071
4881	27810	12065
4882	27815	12059
4883	27820	12053
4884	27825	12047
4885	27830	12041
4886	27835	12035
4887	27839	12029
4888	27844	12022
4889	27849	12016
4890	27854	12010
4891	27859	12004
4892	27863	11998
4893	27869	11992
4894	27874	11986
4895	27879	11980
4896	27884	11974
4897	27889	11968
4898	27895	11963
4899	27902	11958
4900	27909	11953
4901	27915	11947
4902	27922	11942
4903	27929	11937
4904	27935	11931
4905	27942	11926
4906	27948	11920
4907	27953	11914
4908	27958	11909
4909	27963	11903
4910	27968	11897
4911	27973	11891
4912	27978	11885
4913	27983	11879
4914	27988	11873
4915	27993	11867
4916	27998	11860
4917	28003	11854
4918	28008	11849
4919	28013	11842
4920	28018	11837
4921	28023	11831
4922	28028	11825
4923	28033	11819
4924	28038	11813
4925	28043	11807
4926	28048	11801
4927	28052	11794
4928	28057	11789
4929	28062	11782
4930	28067	11776
4931	28072	11770
4932	28077	11764
4933	28082	11758
4934	28088	11753
4935	28095	11748
4936	28102	11742
4937	28108	11737
4938	28115	11732
4939	28122	11726
4940	28128	11721
4941	28135	11716
4942	28141	11710
4943	28147	11705
4944	28152	11699
4945	28157	11693
4946	28162	11687
4947	28167	11681
4948	28172	11675
4949	28177	11669
4950	28182	11663
4951	28187	11657
4952	28192	11651
4953	28197	11645
4954	28202	11639
4955	28207	11633
4956	28212	11627
4957	28217	11621
4958	28222	11615
4959	28226	11609
4960	28231	11603
4961	28236	11597
4962	28241	11591
4963	28246	11585
4964	28251	11579
4965	28256	11573
4966	28261	11567
4967	28266	11561
4968	28271	11555
4969	28275	11549
4970	28280	11543
4971	28285	11537
4972	28292	11532
4973	28299	11526
4974	28306	11521
4975	28312	11516
4976	28319	11510
4977	28325	11505
4978	28332	11500
4979	28339	11495
4980	28346	11489
4981	28351	11484
4982	28356	11478
4983	28361	11472
4984	28366	11466
4985	28371	11460
4986	28376	11454
4987	28381	11448
4988	28386	11442
4989	28391	11436
4990	28396	11430
4991	28400	11424
4992	28406	11418
4993	28410	11412
4994	28415	11406
4995	28420	11399
4996	28425	11394
4997	28430	11388
4998	28435	11382
4999	28440	11376
5000	28444	11369
5001	28449	11364
5002	28454	11358
5003	28459	11352
5004	28464	11345
5005	28469	11339
5006	28474	11333
5007	28479	11327
5008	28484	11322
5009	28491	11316
5010	28498	11311
5011	28504	11306
5012	28511	11300
5013	28517	11295
5014	28524	11290
5015	28531	11285
5016	28537	11279
5017	28544	11274
5018	28549	11268
5019	28554	11262
5020	28559	11256
5021	28564	11250
5022	28569	11244
5023	28574	11238
5024	28579	11232
5025	28584	11226
5026	28589	11220
5027	28594	11214
5028	28599	11208
5029	28604	11202
5030	28610	11197
5031	28616	11191
5032	28621	11185
5033	28626	11179
5034	28630	11173
5035	28635	11167
5036	28640	11161
5037	28645	11155
5038	28650	11149
5039	28655	11143
5040	28660	11137
5041	28664	11131
5042	28669	11125
5043	28674	11119
5044	28679	11113
5045	28685	11108
5046	28692	11102
5047	28698	11097
5048	28705	11092
5049	28711	11086
5050	28718	11081
5051	28725	11076
5052	28732	11071
5053	28739	11065
5054	28745	11060
5055	28750	11054
5056	28755	11048
5057	28760	11042
5058	28765	11036
5059	28769	11030
5060	28775	11024
5061	28779	11018
5062	28785	11012
5063	28790	11006
5064	28794	11000
5065	28799	10994
5066	28804	10988
5067	28809	10982
5068	28814	10976
5069	28818	10970
5070	28824	10964
5071	28829	10958
5072	28834	10952
5073	28839	10946
5074	28843	10940
5075	28848	10934
5076	28853	10928
5077	28858	10922
5078	28863	10916
5079	28867	10910
5080	28872	10904
5081	28878	10898
5082	28883	10893
5083	28889	10887
5084	28895	10882
5085	28903	10877
5086	28909	10871
5087	28916	10866
5088	28922	10860
5089	28929	10855
5090	28935	10850
5091	28942	10845
5092	28948	10839
5093	28953	10833
5094	28958	10827
5095	28963	10821
5096	28968	10815
5097	28972	10809
5098	28977	10803
5099	28982	10797
5100	28987	10791
5101	28992	10785
5102	28998	10779
5103	29003	10773
5104	29008	10767
5105	29013	10762
5106	29018	10756
5107	29023	10750
5108	29028	10744
5109	29032	10738
5110	29037	10732
5111	29042	10726
5112	29047	10720
5113	29052	10714
5114	29057	10708
5115	29061	10702
5116	29066	10696
5117	29071	10690
5118	29076	10684
5119	29082	10678
5120	29089	10673
5121	29096	10668
5122	29103	10663
5123	29109	10657
5124	29115	10652
5125	29122	10646
5126	29129	10641
5127	29136	10636
5128	29143	10631
5129	29148	10625
5130	29153	10619
5131	29158	10613
5132	29163	10607
5133	29167	10601
5134	29172	10595
5135	29177	10589
5136	29182	10583
5137	29187	10577
5138	29192	10571
5139	29197	10565
5140	29202	10559
5141	29207	10553
5142	29212	10547
5143	29216	10541
5144	29221	10535
5145	29226	10529
5146	29232	10524
5147	29237	10518
5148	29242	10512
5149	29247	10506
5150	29252	10500
5151	29257	10494
5152	29262	10488
5153	29267	10482
5154	29272	10476
5155	29277	10470
5156	29283	10465
5157	29290	10460
5158	29297	10454
5159	29304	10449
5160	29310	10444
5161	29317	10438
5162	29324	10433
5163	29331	10428
5164	29338	10423
5165	29344	10417
5166	29349	10411
5167	29354	10405
5168	29359	10399
5169	29364	10394
5170	29369	10388
5171	29375	10382
5172	29380	10376
5173	29384	10370
5174	29389	10364
5175	29394	10358
5176	29399	10352
5177	29404	10346
5178	29409	10340
5179	29414	10334
5180	29419	10328
5181	29424	10322
5182	29429	10316
5183	29434	10310
5184	29438	10304
5185	29443	10299
5186	29448	10293
5187	29453	10287
5188	29458	10281
5189	29463	10275
5190	29468	10269
5191	29473	10263
5192	29478	10257
5193	29485	10252
5194	29491	10246
5195	29498	10241
5196	29505	10236
5197	29511	10230
5198	29517	10225
5199	29524	10219
5200	29530	10214
5201	29537	10209
5202	29544	10203
5203	29549	10198
5204	29554	10192
5205	29559	10186
5206	29564	10180
5207	29569	10174
5208	29574	10168
5209	29579	10162
5210	29584	10156
5211	29589	10150
5212	29594	10144
5213	29599	10139
5214	29604	10133
5215	29609	10127
5216	29614	10121
5217	29619	10115
5218	29624	10109
5219	29629	10103
5220	29633	10097
5221	29638	10091
5222	29643	10085
5223	29648	10079
5224	29653	10073
5225	29658	10067
5226	29663	10061
5227	29667	10055
5228	29672	10049
5229	29677	10043
5230	29682	10038
5231	29689	10032
5232	29696	10027
5233	29703	10022
5234	29709	10016
5235	29716	10011
5236	29723	10006
5237	29729	10000
5238	29736	9995
5239	29742	9989
5240	29748	9984
5241	29755	9978
5242	29760	9973
5243	29764	9967
5244	29769	9961
5245	29774	9955
5246	29779	9949
5247	29784	9943
5248	29789	9937
5249	29794	9931
5250	29799	9925
5251	29804	9919
5252	29809	9913
5253	29814	9907
5254	29819	9901
5255	29824	9896
5256	29829	9890
5257	29834	9884
5258	29839	9878
5259	29844	9872
5260	29849	9866
5261	29854	9860
5262	29859	9854
5263	29864	9848
5264	29869	9843
5265	29874	9837
5266	29880	9831
5267	29887	9826
5268	29893	9820
5269	29900	9815
5270	29906	9809
5271	29912	9804
5272	29919	9799
5273	29925	9793
5274	29932	9788
5275	29938	9782
5276	29945	9777
5277	29954	9773
5278	29961	9767
5279	29966	9761
5280	29971	9755
5281	29976	9750
5282	29981	9744
5283	29986	9738
5284	29991	9732
5285	29996	9726
5286	30001	9720
5287	30006	9714
5288	30011	9708
5289	30015	9702
5290	30020	9696
5291	30025	9690
5292	30030	9684
5293	30035	9678
5294	30040	9672
5295	30045	9667
5296	30050	9661
5297	30055	9655
5298	30060	9649
5299	30065	9643
5300	30070	9637
5301	30075	9631
5302	30082	9626
5303	30089	9621
5304	30096	9615
5305	30102	9610
5306	30109	9605
5307	30116	9600
5308	30123	9594
5309	30129	9589
5310	30136	9583
5311	30143	9578
5312	30148	9572
5313	30152	9566
5314	30158	9560
5315	30163	9555
5316	30168	9549
5317	30173	9543
5318	30177	9537
5319	30182	9531
5320	30187	9525
5321	30192	9519
5322	30197	9513
5323	30202	9507
5324	30206	9501
5325	30211	9495
5326	30216	9489
5327	30221	9484
5328	30226	9478
5329	30231	9472
5330	30236	9466
5331	30241	9460
5332	30246	9454
5333	30251	9448
5334	30256	9442
5335	30261	9436
5336	30266	9430
5337	30271	9425
5338	30276	9419
5339	30282	9413
5340	30289	9408
5341	30295	9402
5342	30302	9397
5343	30308	9391
5344	30315	9386
5345	30322	9381
5346	30328	9375
5347	30335	9370
5348	30342	9365
5349	30347	9359
5350	30353	9353
5351	30357	9347
5352	30362	9341
5353	30367	9336
5354	30372	9330
5355	30377	9324
5356	30382	9318
5357	30387	9312
5358	30392	9306
5359	30397	9300
5360	30402	9294
5361	30406	9288
5362	30411	9282
5363	30416	9276
5364	30421	9271
5365	30426	9265
5366	30431	9259
5367	30436	9253
5368	30441	9247
5369	30446	9241
5370	30451	9235
5371	30456	9230
5372	30462	9224
5373	30467	9218
5374	30472	9212
5375	30477	9206
5376	30484	9201
5377	30490	9196
5378	30498	9190
5379	30504	9185
5380	30511	9180
5381	30517	9174
5382	30523	9169
5383	30530	9163
5384	30536	9158
5385	30543	9152
5386	30549	9147
5387	30554	9141
5388	30558	9135
5389	30563	9129
5390	30568	9123
5391	30574	9117
5392	30578	9111
5393	30583	9105
5394	30588	9100
5395	30593	9094
5396	30598	9088
5397	30603	9082
5398	30608	9076
5399	30613	9070
5400	30618	9064
5401	30622	9058
5402	30627	9052
5403	30632	9046
5404	30637	9041
5405	30642	9035
5406	30647	9029
5407	30652	9023
5408	30657	9017
5409	30662	9011
5410	30667	9005
5411	30671	8999
5412	30676	8993
5413	30681	8988
5414	30689	8982
5415	30695	8977
5416	30702	8972
5417	30708	8966
5418	30715	8961
5419	30722	8955
5420	30728	8950
5421	30734	8944
5422	30741	8939
5423	30748	8934
5424	30755	8929
5425	30762	8923
5426	30768	8918
5427	30775	8912
5428	30782	8907
5429	30788	8902
5430	30794	8896
5431	30800	8890
5432	30806	8885
5433	30811	8879
5434	30817	8873
5435	30823	8868
5436	30829	8862
5437	30836	8857
5438	30842	8851
5439	30848	8846
5440	30853	8840
5441	30858	8834
5442	30864	8828
5443	30870	8823
5444	30876	8817
5445	30883	8812
5446	30890	8807
5447	30896	8801
5448	30901	8795
5449	30907	8790
5450	30914	8784
5451	30920	8779
5452	30925	8773
5453	30931	8767
5454	30937	8762
5455	30943	8756
5456	30949	8751
5457	30955	8745
5458	30961	8739
5459	30966	8734
5460	30972	8728
5461	30979	8723
5462	30985	8717
5463	30991	8712
5464	30997	8706
5465	31002	8700
5466	31009	8695
5467	31015	8689
5468	31020	8683
5469	31026	8678
5470	31032	8672
5471	31037	8667
5472	31043	8661
5473	31049	8655
5474	31054	8649
5475	31060	8644
5476	31066	8638
5477	31071	8632
5478	31077	8627
5479	31083	8621
5480	31089	8616
5481	31095	8610
5482	31101	8604
5483	31106	8599
5484	31112	8593
5485	31118	8587
5486	31124	8582
5487	31131	8577
5488	31138	8571
5489	31145	8566
5490	31152	8561
5491	31158	8555
5492	31165	8550
5493	31172	8545
5494	31179	8539
5495	31186	8534
5496	31193	8529
5497	31200	8523
5498	31207	8518
5499	31213	8512
5500	31219	8507
5501	31226	8501
5502	31232	8496
5503	31239	8491
5504	31246	8485
5505	31254	8480
5506	31260	8475
5507	31265	8469
5508	31270	8463
5509	31276	8457
5510	31283	8452
5511	31290	8446
5512	31296	8441
5513	31303	8436
5514	31309	8430
5515	31316	8425
5516	31324	8420
5517	31331	8414
5518	31337	8409
5519	31344	8403
5520	31350	8398
5521	31354	8392
5522	31360	8386
5523	31365	8380
5524	31371	8375
5525	31377	8369
5526	31382	8363
5527	31387	8357
5528	31392	8351
5529	31396	8345
5530	31401	8340
5531	31406	8334
5532	31411	8328
5533	31417	8322
5534	31422	8316
5535	31427	8311
5536	31432	8305
5537	31437	8299
5538	31442	8293
5539	31447	8287
5540	31453	8281
5541	31458	8276
5542	31462	8270
5543	31467	8264
5544	31472	8258
5545	31477	8252
5546	31483	8246
5547	31489	8241
5548	31495	8235
5549	31501	8230
5550	31507	8224
5551	31514	8219
5552	31520	8213
5553	31526	8208
5554	31533	8202
5555	31540	8197
5556	31546	8191
5557	31550	8185
5558	31555	8179
5559	31560	8173
5560	31565	8168
5561	31570	8162
5562	31574	8156
5563	31579	8150
5564	31584	8144
5565	31589	8138
5566	31593	8132
5567	31598	8126
5568	31602	8120
5569	31607	8114
5570	31612	8108
5571	31617	8102
5572	31621	8096
5573	31626	8090
5574	31630	8085
5575	31635	8079
5576	31640	8073
5577	31645	8067
5578	31650	8061
5579	31655	8055
5580	31659	8049
5581	31664	8043
5582	31669	8037
5583	31674	8032
5584	31680	8026
5585	31686	8020
5586	31692	8015
5587	31699	8009
5588	31705	8004
5589	31711	7998
5590	31717	7993
5591	31723	7987
5592	31730	7982
5593	31736	7976
5594	31743	7971
5595	31748	7965
5596	31753	7959
5597	31757	7953
5598	31762	7947
5599	31768	7942
5600	31772	7936
5601	31777	7930
5602	31782	7924
5603	31786	7918
5604	31791	7912
5605	31795	7906
5606	31800	7900
5607	31805	7894
5608	31809	7888
5609	31814	7882
5610	31819	7876
5611	31824	7870
5612	31828	7865
5613	31833	7859
5614	31838	7853
5615	31843	7847
5616	31847	7841
5617	31852	7835
5618	31857	7829
5619	31862	7823
5620	31866	7817
5621	31871	7811
5622	31876	7806
5623	31882	7800
5624	31889	7795
5625	31895	7789
5626	31901	7784
5627	31907	7778
5628	31914	7773
5629	31920	7767
5630	31927	7762
5631	31933	7756
5632	31940	7751
5633	31945	7745
5634	31950	7739
5635	31955	7733
5636	31959	7727
5637	31964	7721
5638	31969	7715
5639	31973	7710
5640	31978	7704
5641	31983	7698
5642	31988	7692
5643	31992	7686
5644	31997	7680
5645	32002	7674
5646	32006	7668
5647	32011	7662
5648	32016	7656
5649	32020	7650
5650	32025	7645
5651	32030	7639
5652	32035	7633
5653	32039	7627
5654	32044	7621
5655	32049	7615
5656	32053	7609
5657	32058	7603
5658	32063	7597
5659	32067	7591
5660	32072	7586
5661	32079	7580
5662	32085	7575
5663	32091	7569
5664	32098	7564
5665	32104	7558
5666	32110	7553
5667	32117	7547
5668	32123	7542
5669	32129	7536
5670	32135	7531
5671	32141	7525
5672	32146	7519
5673	32151	7513
5674	32156	7507
5675	32160	7501
5676	32165	7496
5677	32170	7490
5678	32175	7484
5679	32180	7478
5680	32184	7472
5681	32189	7466
5682	32194	7460
5683	32198	7454
5684	32203	7449
5685	32208	7443
5686	32212	7437
5687	32217	7431
5688	32222	7425
5689	32226	7419
5690	32231	7413
5691	32236	7407
5692	32240	7401
5693	32245	7395
5694	32250	7390
5695	32254	7384
5696	32259	7378
5697	32264	7372
5698	32269	7366
5699	32275	7361
5700	32282	7355
5701	32288	7350
5702	32294	7344
5703	32300	7339
5704	32306	7333
5705	32313	7327
5706	32319	7322
5707	32326	7316
5708	32332	7311
5709	32337	7305
5710	32342	7299
5711	32347	7294
5712	32352	7288
5713	32356	7282
5714	32361	7276
5715	32366	7270
5716	32371	7264
5717	32375	7258
5718	32380	7252
5719	32385	7247
5720	32389	7241
5721	32394	7235
5722	32399	7229
5723	32404	7223
5724	32408	7217
5725	32413	7211
5726	32418	7206
5727	32423	7200
5728	32428	7194
5729	32432	7188
5730	32437	7182
5731	32442	7176
5732	32447	7170
5733	32452	7165
5734	32456	7159
5735	32461	7153
5736	32466	7147
5737	32473	7142
5738	32479	7136
5739	32486	7131
5740	32493	7125
5741	32499	7120
5742	32505	7114
5743	32512	7109
5744	32518	7103
5745	32525	7098
5746	32532	7092
5747	32537	7087
5748	32541	7081
5749	32546	7075
5750	32551	7069
5751	32556	7063
5752	32560	7057
5753	32565	7051
5754	32570	7045
5755	32574	7040
5756	32579	7034
5757	32584	7028
5758	32590	7022
5759	32596	7017
5760	32601	7011
5761	32605	7005
5762	32610	6999
5763	32615	6993
5764	32620	6988
5765	32624	6982
5766	32629	6976
5767	32634	6970
5768	32641	6965
5769	32646	6959
5770	32651	6953
5771	32655	6947
5772	32660	6941
5773	32666	6936
5774	32672	6930
5775	32678	6925
5776	32685	6919
5777	32693	6914
5778	32699	6908
5779	32706	6903
5780	32712	6897
5781	32719	6892
5782	32725	6886
5783	32732	6881
5784	32738	6876
5785	32745	6870
5786	32751	6864
5787	32756	6859
5788	32760	6853
5789	32765	6847
5790	32770	6841
5791	32774	6835
5792	32780	6829
5793	32786	6824
5794	32792	6818
5795	32797	6812
5796	32801	6807
5797	32806	6801
5798	32811	6795
5799	32816	6789
5800	32820	6783
5801	32825	6777
5802	32830	6772
5803	32836	6766
5804	32841	6760
5805	32846	6754
5806	32851	6749
5807	32856	6743
5808	32860	6737
5809	32867	6731
5810	32873	6726
5811	32880	6720
5812	32886	6715
5813	32893	6710
5814	32899	6704
5815	32907	6699
5816	32913	6693
5817	32919	6688
5818	32926	6682
5819	32932	6677
5820	32937	6671
5821	32942	6665
5822	32947	6659
5823	32952	6653
5824	32956	6647
5825	32961	6642
5826	32966	6636
5827	32970	6630
5828	32975	6624
5829	32980	6618
5830	32985	6612
5831	32989	6607
5832	32994	6601
5833	32999	6595
5834	33004	6589
5835	33009	6583
5836	33013	6577
5837	33018	6572
5838	33023	6566
5839	33028	6560
5840	33033	6554
5841	33037	6548
5842	33042	6542
5843	33046	6537
5844	33051	6531
5845	33056	6525
5846	33061	6519
5847	33067	6514
5848	33073	6508
5849	33080	6503
5850	33087	6497
5851	33093	6491
5852	33099	6486
5853	33105	6480
5854	33111	6475
5855	33117	6469
5856	33124	6464
5857	33130	6458
5858	33135	6453
5859	33140	6447
5860	33147	6441
5861	33154	6436
5862	33159	6430
5863	33164	6424
5864	33168	6418
5865	33173	6413
5866	33178	6407
5867	33183	6401
5868	33188	6395
5869	33192	6389
5870	33197	6383
5871	33202	6378
5872	33207	6372
5873	33213	6366
5874	33218	6360
5875	33223	6355
5876	33228	6349
5877	33232	6343
5878	33237	6337
5879	33242	6331
5880	33246	6326
5881	33251	6320
5882	33256	6314
5883	33261	6308
5884	33266	6302
5885	33273	6297
5886	33279	6291
5887	33285	6286
5888	33292	6280
5889	33298	6275
5890	33305	6269
5891	33310	6264
5892	33317	6258
5893	33322	6252
5894	33329	6247
5895	33334	6241
5896	33339	6235
5897	33344	6230
5898	33349	6224
5899	33354	6218
5900	33359	6212
5901	33363	6206
5902	33368	6201
5903	33373	6195
5904	33378	6189
5905	33382	6183
5906	33387	6177
5907	33393	6172
5908	33398	6166
5909	33402	6160
5910	33407	6154
5911	33412	6148
5912	33417	6143
5913	33421	6137
5914	33426	6131
5915	33431	6125
5916	33435	6119
5917	33440	6114
5918	33445	6108
5919	33451	6102
5920	33455	6096
5921	33460	6090
5922	33466	6085
5923	33476	6080
5924	33483	6075
5925	33489	6069
5926	33495	6063
5927	33502	6058
5928	33508	6052
5929	33514	6047
5930	33520	6041
5931	33526	6036
5932	33533	6030
5933	33539	6025
5934	33545	6019
5935	33549	6013
5936	33556	6008
5937	33561	6002
5938	33566	5996
5939	33571	5990
5940	33576	5985
5941	33581	5979
5942	33585	5973
5943	33590	5967
5944	33595	5961
5945	33600	5956
5946	33604	5950
5947	33609	5944
5948	33614	5938
5949	33619	5932
5950	33624	5927
5951	33628	5921
5952	33633	5915
5953	33637	5909
5954	33642	5903
5955	33647	5897
5956	33652	5892
5957	33656	5886
5958	33661	5880
5959	33668	5874
5960	33674	5869
5961	33680	5863
5962	33686	5858
5963	33692	5852
5964	33698	5847
5965	33704	5841
5966	33711	5836
5967	33718	5830
5968	33724	5825
5969	33731	5819
5970	33736	5813
5971	33741	5808
5972	33745	5802
5973	33750	5796
5974	33755	5790
5975	33759	5784
5976	33764	5779
5977	33769	5773
5978	33773	5767
5979	33778	5761
5980	33783	5755
5981	33788	5749
5982	33792	5744
5983	33797	5738
5984	33802	5732
5985	33806	5726
5986	33812	5721
5987	33817	5715
5988	33822	5709
5989	33826	5703
5990	33831	5697
5991	33836	5692
5992	33841	5686
5993	33845	5680
5994	33850	5674
5995	33855	5668
5996	33859	5663
5997	33864	5657
5998	33871	5651
5999	33877	5646
6000	33884	5640
6001	33890	5635
6002	33897	5629
6003	33903	5624
6004	33909	5618
6005	33915	5613
6006	33922	5607
6007	33928	5602
6008	33934	5596
6009	33939	5590
6010	33944	5584
6011	33948	5579
6012	33953	5573
6013	33958	5567
6014	33963	5561
6015	33968	5556
6016	33973	5550
6017	33977	5544
6018	33982	5538
6019	33987	5532
6020	33992	5527
6021	33996	5521
6022	34001	5515
6023	34005	5509
6024	34010	5503
6025	34014	5497
6026	34019	5492
6027	34024	5486
6028	34028	5480
6029	34033	5474
6030	34037	5468
6031	34042	5463
6032	34046	5457
6033	34051	5451
6034	34056	5445
6035	34061	5439
6036	34067	5434
6037	34074	5428
6038	34080	5423
6039	34086	5417
6040	34092	5412
6041	34098	5406
6042	34104	5401
6043	34111	5395
6044	34117	5390
6045	34124	5384
6046	34129	5378
6047	34134	5373
6048	34139	5367
6049	34143	5361
6050	34148	5355
6051	34152	5349
6052	34157	5343
6053	34161	5338
6054	34166	5332
6055	34170	5326
6056	34175	5320
6057	34180	5314
6058	34184	5309
6059	34189	5303
6060	34193	5297
6061	34198	5291
6062	34203	5285
6063	34207	5280
6064	34212	5274
6065	34216	5268
6066	34221	5262
6067	34225	5256
6068	34230	5251
6069	34235	5245
6070	34239	5239
6071	34244	5233
6072	34248	5227
6073	34253	5222
6074	34258	5216
6075	34265	5210
6076	34271	5205
6077	34277	5199
6078	34283	5194
6079	34290	5188
6080	34296	5183
6081	34302	5177
6082	34309	5172
6083	34315	5166
6084	34322	5161
6085	34327	5155
6086	34332	5149
6087	34336	5143
6088	34341	5137
6089	34346	5132
6090	34350	5126
6091	34355	5120
6092	34359	5114
6093	34364	5108
6094	34369	5103
6095	34374	5097
6096	34379	5091
6097	34383	5085
6098	34388	5080
6099	34392	5074
6100	34397	5068
6101	34402	5062
6102	34407	5057
6103	34412	5051
6104	34417	5045
6105	34422	5039
6106	34426	5034
6107	34431	5028
6108	34436	5022
6109	34440	5016
6110	34445	5010
6111	34449	5005
6112	34454	4999
6113	34461	4993
6114	34467	4988
6115	34474	4982
6116	34480	4977
6117	34486	4971
6118	34492	4966
6119	34498	4960
6120	34504	4954
6121	34510	4949
6122	34516	4943
6123	34522	4938
6124	34527	4932
6125	34532	4926
6126	34536	4920
6127	34541	4915
6128	34545	4909
6129	34550	4903
6130	34555	4897
6131	34559	4892
6132	34564	4886
6133	34568	4880
6134	34573	4874
6135	34578	4868
6136	34582	4863
6137	34587	4857
6138	34592	4851
6139	34597	4845
6140	34601	4840
6141	34606	4834
6142	34610	4828
6143	34615	4822
6144	34619	4816
6145	34624	4811
6146	34628	4805
6147	34633	4799
6148	34637	4793
6149	34642	4787
6150	34646	4782
6151	34652	4776
6152	34658	4770
6153	34664	4765
6154	34670	4759
6155	34676	4754
6156	34682	4748
6157	34688	4743
6158	34695	4737
6159	34701	4732
6160	34708	4726
6161	34714	4720
6162	34720	4715
6163	34724	4709
6164	34729	4703
6165	34734	4698
6166	34739	4692
6167	34743	4686
6168	34748	4680
6169	34753	4675
6170	34757	4669
6171	34762	4663
6172	34767	4657
6173	34771	4652
6174	34776	4646
6175	34781	4640
6176	34785	4634
6177	34790	4628
6178	34795	4623
6179	34799	4617
6180	34804	4611
6181	34808	4605
6182	34813	4600
6183	34818	4594
6184	34822	4588
6185	34827	4582
6186	34831	4577
6187	34836	4571
6188	34840	4565
6189	34845	4559
6190	34851	4554
6191	34858	4548
6192	34864	4543
6193	34871	4537
6194	34877	4532
6195	34883	4526
6196	34888	4520
6197	34894	4515
6198	34901	4509
6199	34907	4504
6200	34913	4498
6201	34919	4492
6202	34924	4487
6203	34929	4481
6204	34935	4476
6205	34940	4470
6206	34945	4464
6207	34949	4458
6208	34954	4453
6209	34959	4447
6210	34963	4441
6211	34968	4435
6212	34972	4430
6213	34977	4424
6214	34981	4418
6215	34986	4412
6216	34991	4406
6217	34995	4401
6218	35000	4395
6219	35004	4389
6220	35009	4383
6221	35013	4378
6222	35018	4372
6223	35022	4366
6224	35027	4360
6225	35032	4355
6226	35036	4349
6227	35041	4343
6228	35045	4337
6229	35051	4332
6230	35058	4326
6231	35065	4321
6232	35072	4315
6233	35079	4310
6234	35085	4304
6235	35091	4299
6236	35097	4293
6237	35104	4288
6238	35110	4282
6239	35116	4276
6240	35121	4271
6241	35127	4265
6242	35133	4260
6243	35138	4254
6244	35142	4248
6245	35147	4242
6246	35152	4237
6247	35156	4231
6248	35161	4225
6249	35166	4219
6250	35170	4214
6251	35177	4208
6252	35182	4203
6253	35187	4197
6254	35192	4191
6255	35196	4185
6256	35201	4180
6257	35205	4174
6258	35210	4168
6259	35214	4162
6260	35219	4157
6261	35224	4151
6262	35228	4145
6263	35233	4139
6264	35237	4134
6265	35242	4128
6266	35246	4122
6267	35253	4116
6268	35259	4111
6269	35265	4105
6270	35271	4100
6271	35277	4094
6272	35283	4089
6273	35289	4083
6274	35296	4078
6275	35302	4072
6276	35308	4066
6277	35315	4061
6278	35319	4055
6279	35324	4049
6280	35329	4044
6281	35333	4038
6282	35338	4032
6283	35343	4026
6284	35348	4021
6285	35353	4015
6286	35357	4009
6287	35362	4004
6288	35367	3998
6289	35371	3992
6290	35376	3986
6291	35380	3981
6292	35385	3975
6293	35390	3969
6294	35394	3963
6295	35398	3958
6296	35403	3952
6297	35407	3946
6298	35412	3941
6299	35417	3935
6300	35422	3929
6301	35426	3923
6302	35431	3918
6303	35436	3912
6304	35440	3906
6305	35445	3900
6306	35449	3895
6307	35456	3889
6308	35462	3884
6309	35468	3878
6310	35474	3872
6311	35480	3867
6312	35486	3861
6313	35493	3856
6314	35499	3850
6315	35506	3845
6316	35512	3839
6317	35518	3834
6318	35523	3828
6319	35528	3822
6320	35532	3816
6321	35537	3811
6322	35541	3805
6323	35546	3799
6324	35550	3793
6325	35555	3788
6326	35559	3782
6327	35564	3776
6328	35569	3771
6329	35573	3765
6330	35578	3759
6331	35582	3753
6332	35587	3748
6333	35592	3742
6334	35596	3736
6335	35601	3730
6336	35606	3725
6337	35610	3719
6338	35614	3713
6339	35619	3708
6340	35623	3702
6341	35628	3696
