iter	Logloss
2927	0.2912819848
2928	0.2912716742
2929	0.2912671815
2930	0.2911919955
2931	0.2911717598
2932	0.2911676127
2933	0.2911632584
2934	0.2911316712
2935	0.2910714589
2936	0.291051952
2937	0.2909912583
2938	0.2909737667
2939	0.2908202547
2940	0.2907722891
2941	0.2907636379
2942	0.2907604121
2943	0.2907460573
2944	0.2906680284
2945	0.2905114066
2946	0.2904888114
2947	0.2904816237
2948	0.2904689805
2949	0.2904656236
2950	0.2904505171
2951	0.2903250185
2952	0.2903079124
2953	0.2903008144
2954	0.2902970064
2955	0.2902905941
2956	0.2902891514
2957	0.2902438045
2958	0.290164647
2959	0.2900343702
2960	0.2899769774
2961	0.2898745737
2962	0.2897309987
2963	0.2897242318
2964	0.2896647642
2965	0.2896533939
2966	0.289549572
2967	0.2895377131
2968	0.2894769713
2969	0.289472687
2970	0.2894554968
2971	0.2894411923
2972	0.289436436
2973	0.2893188596
2974	0.2892265561
2975	0.2891876033
2976	0.2890947533
2977	0.2890426403
2978	0.2890306697
2979	0.2890149758
2980	0.2888614187
2981	0.2887137389
2982	0.2886440122
2983	0.2885602987
2984	0.2885340016
2985	0.2884963501
2986	0.2884029043
2987	0.2883715992
2988	0.2882682726
2989	0.2881324026
2990	0.2880107837
2991	0.2878885455
2992	0.2878770221
2993	0.2878493425
2994	0.2877993142
2995	0.2877309401
2996	0.2876371194
2997	0.2876304965
2998	0.2876175615
2999	0.2876131153
3000	0.2876018899
3001	0.2876008317
3002	0.2875261696
3003	0.2875247343
3004	0.2874127854
3005	0.2874035598
3006	0.2872513981
3007	0.2872394791
3008	0.2871671719
3009	0.2870864262
3010	0.2870134921
3011	0.2870039126
3012	0.2869852044
3013	0.2869559019
3014	0.2869077063
3015	0.2869064798
3016	0.2868974643
3017	0.2868807217
3018	0.2868007863
3019	0.2867926873
3020	0.2867777261
3021	0.286769965
3022	0.2866785712
3023	0.2866365182
3024	0.2866218992
3025	0.2866204903
3026	0.2866114096
3027	0.2866098832
3028	0.2865863718
3029	0.2865194572
3030	0.286509179
3031	0.2864966156
3032	0.2864892844
3033	0.2863962688
3034	0.2863876593
3035	0.2863433751
3036	0.2861951844
3037	0.2861879284
3038	0.2861740624
3039	0.2860516122
3040	0.286002759
3041	0.2859934229
3042	0.2859844371
3043	0.2859677247
3044	0.285937355
3045	0.2859293896
3046	0.2858711783
3047	0.2857369926
3048	0.2857103652
3049	0.2857053729
3050	0.28563761
3051	0.2856338036
3052	0.2855551751
3053	0.2855519148
3054	0.2855507946
3055	0.2855439099
3056	0.2854610918
3057	0.285438741
3058	0.2854142221
3059	0.2854076331
3060	0.2853210855
3061	0.2853075922
3062	0.2853047511
3063	0.2852968378
3064	0.2852875024
3065	0.2852185505
3066	0.2851926752
3067	0.2851753305
3068	0.2850976008
3069	0.2850800536
3070	0.2850761977
3071	0.284972365
3072	0.2848273877
3073	0.2847840484
3074	0.284753898
3075	0.2846267457
3076	0.2846219175
3077	0.2846159678
3078	0.284495498
3079	0.28448529
3080	0.2843958444
3081	0.2843027326
3082	0.2842900295
3083	0.2842834022
3084	0.2842678751
3085	0.2842267829
3086	0.2841136907
3087	0.2840576191
3088	0.283935832
3089	0.2839213247
3090	0.2837929244
3091	0.2837831123
3092	0.2836666748
3093	0.2836597145
3094	0.2835957726
3095	0.2835688335
3096	0.2834535796
3097	0.283449582
3098	0.2834154558
3099	0.2834102262
3100	0.2833071192
3101	0.2832968938
3102	0.2832489892
3103	0.2831366968
3104	0.2830695132
3105	0.2830565652
3106	0.2830419931
3107	0.2829344451
3108	0.2828546831
3109	0.282803586
3110	0.2827991187
3111	0.282698947
3112	0.2825703256
3113	0.2825289725
3114	0.2825245032
3115	0.2825109641
3116	0.2824248696
3117	0.2823034693
3118	0.2821729233
3119	0.2821403571
3120	0.2821200572
3121	0.282061792
3122	0.2819848196
3123	0.2819725874
3124	0.2818805456
3125	0.2817621688
3126	0.2817343801
3127	0.2816829322
3128	0.2815871675
3129	0.2815223761
3130	0.2814482859
3131	0.2814470256
3132	0.2814116414
3133	0.281399168
3134	0.2812989443
3135	0.2812833858
3136	0.281276412
3137	0.2812628356
3138	0.2811302937
3139	0.2811121592
3140	0.2809765069
3141	0.2808794471
3142	0.2808701064
3143	0.280846778
3144	0.2808452818
3145	0.2807385196
3146	0.280685968
3147	0.2806643584
3148	0.2806048219
3149	0.2804998856
3150	0.2804024628
3151	0.2804010395
3152	0.2802946606
3153	0.2802891083
3154	0.2802157014
3155	0.280205732
3156	0.2801435738
3157	0.2800100388
3158	0.2800020881
3159	0.2799845353
3160	0.2799788005
3161	0.2799515295
3162	0.2798538927
3163	0.279791586
3164	0.2797626797
3165	0.2797497048
3166	0.2797446177
3167	0.2797354497
3168	0.2797267615
3169	0.2796149837
3170	0.2795027791
3171	0.2794967822
3172	0.2793926912
3173	0.2793008271
3174	0.2792803699
3175	0.2792501542
3176	0.2792467727
3177	0.2792368076
3178	0.279224635
3179	0.2791474487
3180	0.2790367541
3181	0.2790290714
3182	0.2790262205
3183	0.2789331021
3184	0.2788746194
3185	0.2788585733
3186	0.2787557176
3187	0.2787494354
3188	0.2787404368
3189	0.2787328648
3190	0.2787053607
3191	0.2786846444
3192	0.2785918565
3193	0.2785398405
3194	0.2784598905
3195	0.2783452386
3196	0.2782728919
3197	0.278263965
3198	0.2781471957
3199	0.2781210512
3200	0.2780450878
3201	0.2779855593
3202	0.2779269223
3203	0.2779079121
3204	0.2778998565
3205	0.2778132153
3206	0.2778073188
3207	0.2777806174
3208	0.2777763978
3209	0.2776457738
3210	0.277638343
3211	0.2776273778
3212	0.277546981
3213	0.2774367205
3214	0.2774114115
3215	0.2772969644
3216	0.2771891219
3217	0.2771878906
3218	0.2771675773
3219	0.2771596391
3220	0.2770418856
3221	0.2770352636
3222	0.2769324248
3223	0.276823686
3224	0.2768143837
3225	0.2768020617
3226	0.2766783977
3227	0.2765602414
3228	0.2765521996
3229	0.2765484468
3230	0.2765446283
3231	0.2765181374
3232	0.2764995137
3233	0.2764733192
3234	0.2763991122
3235	0.2763910333
3236	0.2763566055
3237	0.2762445947
3238	0.2761654541
3239	0.2761614493
3240	0.2761170688
3241	0.2760455223
3242	0.2760395581
3243	0.2760327301
3244	0.2759180975
3245	0.2758213731
3246	0.2758202551
3247	0.2758090947
3248	0.2758021274
3249	0.2757921662
3250	0.2756864006
3251	0.2755601839
3252	0.2754408819
3253	0.2754269563
3254	0.2753093682
3255	0.2753079262
3256	0.2753064841
3257	0.275296974
3258	0.2752009796
3259	0.2751406515
3260	0.2750859768
3261	0.275079961
3262	0.2750724912
3263	0.2750176227
3264	0.2750128724
3265	0.2750078848
3266	0.274890828
3267	0.2748058959
3268	0.2747994
3269	0.2747823164
3270	0.274774261
3271	0.2747564337
3272	0.2747241046
3273	0.274585892
3274	0.2745815583
3275	0.2745767069
3276	0.2744760904
3277	0.2744678494
3278	0.2743724958
3279	0.2743678879
3280	0.274280974
3281	0.2742721876
3282	0.2742145052
3283	0.2741915728
3284	0.2741490508
3285	0.2740260904
3286	0.2740206376
3287	0.2740000068
3288	0.2738901357
3289	0.2738870411
3290	0.2738796901
3291	0.2738737971
3292	0.2738673245
3293	0.2737655261
3294	0.2737581797
3295	0.2737466298
3296	0.273738822
3297	0.2735947243
3298	0.2735935342
3299	0.2735711502
3300	0.2735631284
3301	0.273480485
3302	0.27346856
3303	0.2733421359
3304	0.2731742835
3305	0.2730617211
3306	0.2730603011
3307	0.2730415572
3308	0.2729492297
3309	0.2728520696
3310	0.2728510575
3311	0.2727436981
3312	0.2726339603
3313	0.2725306481
3314	0.2724529544
3315	0.2724517468
3316	0.2724444082
3317	0.2724380119
3318	0.2724191085
3319	0.2724143593
3320	0.2724010679
3321	0.2723915703
3322	0.2723661271
3323	0.2723595003
3324	0.2723383811
3325	0.2722308038
3326	0.272214932
3327	0.2721914516
3328	0.2721355709
3329	0.2721280639
3330	0.2721269391
3331	0.2719908857
3332	0.2718753891
3333	0.2718681663
3334	0.2718600147
3335	0.2717520433
3336	0.2717280892
3337	0.2717245763
3338	0.2715942142
3339	0.2715596725
3340	0.2715532384
3341	0.2715497575
3342	0.2715457828
3343	0.271474216
3344	0.2713968588
3345	0.2713029563
3346	0.2712957342
3347	0.2712230934
3348	0.2712201153
3349	0.2712119399
3350	0.2711028935
3351	0.2710154827
3352	0.2708969042
3353	0.2708929993
3354	0.2708854026
3355	0.2708640731
3356	0.2707380285
3357	0.2707347154
3358	0.2706834367
3359	0.2706408279
3360	0.2706223758
3361	0.2705321713
3362	0.2705261041
3363	0.2704446276
3364	0.2704314511
3365	0.270418271
3366	0.2703987449
3367	0.2703209391
3368	0.2702889095
3369	0.2701822592
3370	0.2701422603
3371	0.2700283035
3372	0.2700244032
3373	0.2700057605
3374	0.2700024536
3375	0.2700012808
3376	0.2699948703
3377	0.2699827623
3378	0.2699057797
3379	0.2698258811
3380	0.2698099745
3381	0.269797091
3382	0.2696606431
3383	0.2695507441
3384	0.269545687
3385	0.2695324192
3386	0.2694762544
3387	0.2694633552
3388	0.2694514585
3389	0.2694450213
3390	0.2693371973
3391	0.2693174683
3392	0.2692247072
3393	0.2692217522
3394	0.2692087355
3395	0.2692071344
3396	0.2691380069
3397	0.2691370854
3398	0.2691113241
3399	0.269044494
3400	0.2690313387
3401	0.2690077723
3402	0.2689997541
3403	0.2689216975
3404	0.2689118517
3405	0.2688733431
3406	0.2687809593
3407	0.2686570088
3408	0.268601921
3409	0.2685528386
3410	0.2684078094
3411	0.2683736279
3412	0.2683528362
3413	0.2683088742
3414	0.2682806026
3415	0.2682746756
3416	0.2682531193
3417	0.2681381988
3418	0.268073475
3419	0.2679824226
3420	0.2679763034
3421	0.267955722
3422	0.267860762
3423	0.2678502772
3424	0.2677044704
3425	0.2677015978
3426	0.2676954976
3427	0.2675775516
3428	0.2675767415
3429	0.2675746401
3430	0.2675666746
3431	0.2674486609
3432	0.2673643431
3433	0.2673573194
3434	0.2672328029
3435	0.2671531035
3436	0.2670683536
3437	0.2670602031
3438	0.2670041932
3439	0.2669898726
3440	0.2669852455
3441	0.2669632425
3442	0.266821316
3443	0.2668182168
3444	0.2667133083
3445	0.2667120362
3446	0.266707912
3447	0.2666793407
3448	0.2666780772
3449	0.2666697545
3450	0.2666632367
3451	0.2666582516
3452	0.2666527985
3453	0.2666461865
3454	0.2666381563
3455	0.2665379853
3456	0.2664411172
3457	0.2663431478
3458	0.2663406505
3459	0.2663395812
3460	0.2662037731
3461	0.2661831336
3462	0.2661655095
3463	0.2660893499
3464	0.2659804941
3465	0.2659755408
3466	0.2659685854
3467	0.2658869917
3468	0.2657203038
3469	0.2656238557
3470	0.2656156895
3471	0.2656103152
3472	0.2656065714
3473	0.2655949767
3474	0.2655632236
3475	0.2654536602
3476	0.2653367746
3477	0.2651805398
3478	0.2651645401
3479	0.265117997
3480	0.265090257
3481	0.2650778898
3482	0.2650709471
3483	0.265064352
3484	0.2650574605
3485	0.2650563832
3486	0.265053597
3487	0.2650348162
3488	0.2650294716
3489	0.2649522428
3490	0.2649406526
3491	0.2649271132
3492	0.2648760056
3493	0.2648701878
3494	0.2648170745
3495	0.2648136371
3496	0.2647545784
3497	0.2647447791
3498	0.2646618527
3499	0.2646580328
3500	0.2646522163
3501	0.2646239076
3502	0.2646163879
3503	0.2646075979
3504	0.2646054916
3505	0.2645968567
3506	0.2644962212
3507	0.2644314707
3508	0.2643659379
3509	0.2642677966
3510	0.2641908511
3511	0.2641138439
3512	0.264068671
3513	0.2640549549
3514	0.2639999812
3515	0.2639988468
3516	0.2638700519
3517	0.2638155829
3518	0.2637913548
3519	0.2637790334
3520	0.263740925
3521	0.2637373449
3522	0.2637103691
3523	0.2637071859
3524	0.2637012842
3525	0.2636010166
3526	0.263593899
3527	0.2635497984
3528	0.263440106
3529	0.2634335911
3530	0.2634200638
3531	0.263327961
3532	0.2632894321
3533	0.2632058789
3534	0.2631771432
3535	0.2631743911
3536	0.2631670484
3537	0.2630973213
3538	0.2630938569
3539	0.2630310497
3540	0.2630254116
3541	0.2628821838
3542	0.2628768783
3543	0.262781624
3544	0.2627787384
3545	0.2627704148
3546	0.2626279071
3547	0.2625969027
3548	0.262574622
3549	0.262541778
3550	0.2625380184
3551	0.2625296533
3552	0.2625260037
3553	0.2624356951
3554	0.2624228118
3555	0.2624192819
3556	0.262411807
3557	0.2624053241
3558	0.2624042802
3559	0.2623430066
3560	0.2622725199
3561	0.2622483075
3562	0.2622365651
3563	0.262235571
3564	0.2622329926
3565	0.2622264888
3566	0.2622236593
3567	0.2622195805
3568	0.2622147728
3569	0.2621947705
3570	0.2621936122
3571	0.2620761895
3572	0.2620054137
3573	0.2619806767
3574	0.2619101201
3575	0.2618138468
3576	0.261807548
3577	0.261785951
3578	0.261771948
3579	0.2617287959
3580	0.2616417293
3581	0.2616347837
3582	0.2616107878
3583	0.2616087427
3584	0.2616029258
3585	0.261495427
3586	0.2614904761
3587	0.2614496219
3588	0.2614437535
3589	0.2614408597
3590	0.2613283686
3591	0.2612491132
3592	0.2611282239
3593	0.261029969
3594	0.2610270481
3595	0.2609330081
3596	0.2609072856
3597	0.2608933833
3598	0.2608297804
3599	0.2608220205
3600	0.260809192
3601	0.2608081313
3602	0.2608025838
3603	0.2607988108
3604	0.2607974186
3605	0.2607646146
3606	0.260702927
3607	0.2606765358
3608	0.2606661361
3609	0.2606605603
3610	0.2606238866
3611	0.2606073826
3612	0.2605942834
3613	0.2605017234
3614	0.2604913732
3615	0.2604801449
3616	0.2604729719
3617	0.2604697181
3618	0.260391879
3619	0.2603049187
3620	0.2601983584
3621	0.2600764064
3622	0.2599428866
3623	0.2598656626
3624	0.2597455433
3625	0.2597445236
3626	0.2597238858
3627	0.2597146716
3628	0.2596725334
3629	0.2596607235
3630	0.2596298027
3631	0.2595842908
3632	0.2595718821
3633	0.2595477087
3634	0.259499208
3635	0.2594353801
3636	0.2594288241
3637	0.2594221754
3638	0.2593963044
3639	0.2592840452
3640	0.2592563204
3641	0.2591941439
3642	0.2591129323
3643	0.2591074656
3644	0.2590193623
3645	0.2590118936
3646	0.2589407385
3647	0.2589351684
3648	0.258925543
3649	0.2587942799
3650	0.2587880716
3651	0.2587799662
3652	0.2586366271
3653	0.2586295765
3654	0.2585658916
3655	0.2584557389
3656	0.258452736
3657	0.2584489375
3658	0.2584432549
3659	0.258371944
3660	0.2583692456
3661	0.2583665306
3662	0.2583633249
3663	0.2583260202
3664	0.2583165463
3665	0.2583129355
3666	0.2582996738
3667	0.2582803939
3668	0.2582784321
3669	0.2582760487
3670	0.258264944
3671	0.2582565825
3672	0.2581868231
3673	0.2581855795
3674	0.2580721018
3675	0.2580268201
3676	0.2579332901
3677	0.2579084873
3678	0.2578976414
3679	0.2578029821
3680	0.2577898769
3681	0.2577887856
3682	0.257766214
3683	0.2576888764
3684	0.2576848026
3685	0.25762791
3686	0.2575737022
3687	0.2575663777
3688	0.2575513154
3689	0.2575445261
3690	0.2574997981
3691	0.2574478911
3692	0.2573374398
3693	0.2573155851
3694	0.2573035218
3695	0.2572865651
3696	0.2571893433
3697	0.2570923649
3698	0.2569890929
3699	0.2569833875
3700	0.2569764997
3701	0.2569513814
3702	0.256946148
3703	0.2569379486
3704	0.256853883
3705	0.256737058
3706	0.256703043
3707	0.2566990146
3708	0.2566901223
3709	0.2565945536
3710	0.2565669944
3711	0.2565588445
3712	0.2564588653
3713	0.2564527622
3714	0.256417807
3715	0.2563825198
3716	0.2563756838
3717	0.2563430588
3718	0.2563415888
3719	0.2562381312
3720	0.2562284628
3721	0.2561401719
3722	0.2561324548
3723	0.2560695985
3724	0.2559823482
3725	0.255975963
3726	0.2558618945
3727	0.2558054449
3728	0.2558025127
3729	0.2557824947
3730	0.2557745363
3731	0.2557685337
3732	0.2557474738
3733	0.2557315256
3734	0.2557221473
3735	0.2557209368
3736	0.2557107218
3737	0.2556864466
3738	0.2556803874
3739	0.2556743515
3740	0.2555718997
3741	0.2555691705
3742	0.2555622154
3743	0.2555573494
3744	0.2554454323
3745	0.2554362444
3746	0.2554240432
3747	0.2554171105
3748	0.2554103311
3749	0.2553892134
3750	0.2552801182
3751	0.2552719817
3752	0.2552688766
3753	0.2552676403
3754	0.2552179111
3755	0.255102077
3756	0.2550956111
3757	0.2550896161
3758	0.2550628208
3759	0.2549465192
3760	0.2549391562
3761	0.2548941129
3762	0.2547860822
3763	0.2546961557
3764	0.2546820434
3765	0.2546614891
3766	0.2545494697
3767	0.2545426242
3768	0.2545287653
3769	0.2544792828
3770	0.2544022684
3771	0.2543286188
3772	0.2543226167
3773	0.2543177877
3774	0.254246345
3775	0.2541810146
3776	0.2541757704
3777	0.2541010097
3778	0.2540905964
3779	0.2540818644
3780	0.2540807507
3781	0.2540536025
3782	0.2539783861
3783	0.2539750589
3784	0.2539509035
3785	0.2538803531
3786	0.2538654371
3787	0.253857354
3788	0.2538100456
3789	0.2538017217
3790	0.2537479959
3791	0.2537468311
3792	0.2536319187
3793	0.2535536246
3794	0.2534765072
3795	0.2534690744
3796	0.2533887565
3797	0.2533475649
3798	0.2533382153
3799	0.2532276733
3800	0.2531204492
3801	0.2531170607
3802	0.2531075679
3803	0.2531049776
3804	0.2530913863
3805	0.2530861026
3806	0.2529892555
3807	0.2529403106
3808	0.2529256132
3809	0.2529245386
3810	0.2529217048
3811	0.252909532
3812	0.2529065221
3813	0.2529036819
3814	0.2529005766
3815	0.2528412488
3816	0.2528241651
3817	0.2528207592
3818	0.2527453676
3819	0.2526896545
3820	0.2526809589
3821	0.25259183
3822	0.2525778869
3823	0.2525726564
3824	0.2525716921
3825	0.2525577411
3826	0.2524553084
3827	0.2523714915
3828	0.2522676304
3829	0.2522504805
3830	0.2522383473
3831	0.2522287226
3832	0.2522206642
3833	0.2521366821
3834	0.2521125978
3835	0.2520273034
3836	0.2519264967
3837	0.2519165881
3838	0.2519155525
3839	0.2518538942
3840	0.2518116629
3841	0.2517761116
3842	0.2517725884
3843	0.2517299037
3844	0.251724757
3845	0.2517221054
3846	0.2517163542
3847	0.2517131166
3848	0.2516416074
3849	0.2515549398
3850	0.2514486099
3851	0.2514450167
3852	0.2514364576
3853	0.2513615495
3854	0.2513558443
3855	0.2513481771
3856	0.2513406944
3857	0.2513259005
3858	0.2513218799
3859	0.2512700513
3860	0.2512645964
3861	0.2512610548
3862	0.251250151
3863	0.2512089612
3864	0.2512077604
3865	0.2512014865
3866	0.2511561079
3867	0.2511483841
3868	0.2511428833
3869	0.2510962427
3870	0.2510655352
3871	0.2510548878
3872	0.2509754072
3873	0.2509138323
3874	0.2508334734
3875	0.2508280988
3876	0.2508247575
3877	0.2508193831
3878	0.2508114272
3879	0.2508066974
3880	0.2507980211
3881	0.2507060349
3882	0.250618171
3883	0.2506133791
3884	0.2506105684
3885	0.2506012162
3886	0.2504787045
3887	0.2503794745
3888	0.2503298508
3889	0.2503141496
3890	0.2503102553
3891	0.2502677125
3892	0.2501827041
3893	0.2501176588
3894	0.2500988792
3895	0.2500155621
3896	0.2499423856
3897	0.2499390077
3898	0.2498445112
3899	0.249839478
3900	0.2498045905
3901	0.2497822792
3902	0.2497791444
3903	0.2496847755
3904	0.2496821275
3905	0.2495502242
3906	0.2495454483
3907	0.2495401084
3908	0.2495301886
3909	0.2494374373
3910	0.2493279514
3911	0.2493264297
3912	0.2493079529
3913	0.2492959091
3914	0.2492888463
3915	0.2492779027
3916	0.2491766229
3917	0.2491251567
3918	0.2491220082
3919	0.2491147097
3920	0.2491109999
3921	0.2490260128
3922	0.2490228753
3923	0.2489996796
3924	0.2488997873
3925	0.2488185042
3926	0.2488117142
3927	0.2488046004
3928	0.2487830507
3929	0.2486866549
3930	0.2486243145
3931	0.2486217617
3932	0.248553767
3933	0.2485494947
3934	0.2484418939
3935	0.2484394758
3936	0.2484287786
3937	0.2483501246
3938	0.248257628
3939	0.2482564524
3940	0.2482253068
3941	0.248145679
3942	0.2481390304
3943	0.2480300984
3944	0.2479144724
3945	0.2478086104
3946	0.2477185354
3947	0.2477095828
3948	0.2476879948
3949	0.2476435643
3950	0.2475416738
3951	0.2474996584
3952	0.2474704094
3953	0.247414796
3954	0.2473244372
3955	0.2472605824
3956	0.2472594824
3957	0.2471690343
3958	0.2471660255
3959	0.247156272
3960	0.2470641555
3961	0.2470584901
3962	0.2469734565
3963	0.246959837
3964	0.2468777944
3965	0.2468716453
3966	0.2468511938
3967	0.2467695318
3968	0.2467668837
3969	0.2467260443
3970	0.2466196569
3971	0.2465965652
3972	0.2465896685
3973	0.2465730429
3974	0.2465570481
3975	0.2465553049
3976	0.2464889178
3977	0.2464647539
3978	0.2463909671
3979	0.2463304139
3980	0.2462804213
3981	0.2462735767
3982	0.2462260448
3983	0.2461568556
3984	0.2460376291
3985	0.2460150607
3986	0.2459230515
3987	0.2459185676
3988	0.245847886
3989	0.2457365323
3990	0.2456494532
3991	0.2455445531
3992	0.2455364443
3993	0.2454408429
3994	0.2453244148
3995	0.2453005427
3996	0.2452887682
3997	0.2452702674
3998	0.2452629999
3999	0.2451724421
4000	0.245159629
4001	0.2451302958
4002	0.2451278886
4003	0.2450962256
4004	0.2450910753
4005	0.2449916041
4006	0.2449832409
4007	0.2449804434
4008	0.244875496
4009	0.2448656938
4010	0.2448630764
4011	0.2448573082
4012	0.2448497899
4013	0.2447578506
4014	0.2446721772
4015	0.2445836102
4016	0.2445791766
4017	0.2445742764
4018	0.2445682637
4019	0.2445121424
4020	0.2445036399
4021	0.2444100248
4022	0.2444029367
4023	0.2443783878
4024	0.2442973522
4025	0.244273242
4026	0.2441785619
4027	0.2441641867
4028	0.2441599446
4029	0.2441565339
4030	0.244128692
4031	0.2440629897
4032	0.2440578852
4033	0.2440023645
4034	0.2439967901
4035	0.2439192369
4036	0.2439127023
4037	0.2439015873
4038	0.2438963309
4039	0.2438875638
4040	0.2438767499
4041	0.2438195282
4042	0.2438041265
4043	0.2437073681
4044	0.2437027351
4045	0.2436018029
4046	0.2435959229
4047	0.2435907049
4048	0.243585652
4049	0.2435327981
4050	0.2435261705
4051	0.2434956773
4052	0.2434883289
4053	0.2434718001
4054	0.2433514166
4055	0.2433461416
4056	0.2433243217
4057	0.2432737911
4058	0.2431963182
4059	0.2431480645
4060	0.2431449138
4061	0.2431368922
4062	0.2431332244
4063	0.2431324244
4064	0.2431250398
4065	0.2430817051
4066	0.2430768817
4067	0.2430687199
4068	0.2430538607
4069	0.2429808665
4070	0.2428697006
4071	0.2427730837
4072	0.242759774
4073	0.2427348768
4074	0.2427261878
4075	0.2427214035
4076	0.2427176595
4077	0.2426827065
4078	0.2425807667
4079	0.2425122013
4080	0.2424997353
4081	0.2424943634
4082	0.2424892047
4083	0.2424863961
4084	0.2424804568
4085	0.2424590444
4086	0.2424218568
4087	0.2424116199
4088	0.2424107858
4089	0.2423065771
4090	0.2422232939
4091	0.2422175946
4092	0.2422131315
4093	0.2420599018
4094	0.2420462771
4095	0.2420075205
4096	0.2420032318
4097	0.2419777033
4098	0.2419529754
4099	0.2418990407
4100	0.2418968766
4101	0.2418917722
4102	0.24188812
4103	0.2418551844
4104	0.2417987177
4105	0.2416924046
4106	0.2416079715
4107	0.2416054694
4108	0.2416015772
4109	0.2415176836
4110	0.2414730118
4111	0.2414660053
4112	0.2413381197
4113	0.2412974573
4114	0.2412889209
4115	0.2412786126
4116	0.2412391089
4117	0.2411521424
4118	0.2411448794
4119	0.241142524
4120	0.2411028413
4121	0.2410827442
4122	0.2410532311
4123	0.2409582904
4124	0.2409382347
4125	0.2409337402
4126	0.240930891
4127	0.2408382044
4128	0.2408023087
4129	0.2406926985
4130	0.2406685982
4131	0.2406659255
4132	0.2406532388
4133	0.2405564153
4134	0.2405115381
4135	0.2404362932
4136	0.2404291291
4137	0.2404226229
4138	0.2404137803
4139	0.2404073141
4140	0.2403989599
4141	0.2402963467
4142	0.2402908424
4143	0.240289664
4144	0.2401984397
4145	0.240195108
4146	0.2401008829
4147	0.2400061242
4148	0.2399873621
4149	0.2399090762
4150	0.2398523217
4151	0.2398457772
4152	0.2398309402
4153	0.2398215512
4154	0.2397682854
4155	0.2397600135
4156	0.2397535865
4157	0.239751245
4158	0.2396889175
4159	0.2396866534
4160	0.2396775401
4161	0.2396328496
4162	0.239595614
4163	0.2395908825
4164	0.2395090537
4165	0.2395018619
4166	0.2394995542
4167	0.2394952055
4168	0.2394138944
4169	0.2393907328
4170	0.2393039342
4171	0.2392496707
4172	0.2391412082
4173	0.2391400133
4174	0.2391121397
4175	0.2390040666
4176	0.2389966389
4177	0.238994413
4178	0.2389894693
4179	0.2389845244
4180	0.2389773767
4181	0.2389609618
4182	0.238932274
4183	0.2389154956
4184	0.2388476422
4185	0.2388183913
4186	0.2388127718
4187	0.2387297917
4188	0.2386489597
4189	0.2386382408
4190	0.2386242985
4191	0.2386185299
4192	0.2385785233
4193	0.2385622321
4194	0.2385508009
4195	0.238464731
4196	0.2384527955
4197	0.2383601309
4198	0.2383404294
4199	0.2382580536
4200	0.2381777011
4201	0.2381040897
4202	0.238028265
4203	0.2380255115
4204	0.2379475688
4205	0.2379448809
4206	0.2379042399
4207	0.2378259904
4208	0.2378148317
4209	0.2377521199
4210	0.2377435796
4211	0.2377398576
4212	0.2376655979
4213	0.2376328851
4214	0.2375910208
4215	0.2375158064
4216	0.2375106562
4217	0.2374416029
4218	0.2374358976
4219	0.2373468585
4220	0.2373396062
4221	0.2373370163
4222	0.2372676225
4223	0.237241345
4224	0.2372347496
4225	0.2371520716
4226	0.237072051
4227	0.2370642974
4228	0.2370555148
4229	0.237049365
4230	0.2370444122
4231	0.2369638028
4232	0.2369461247
4233	0.2369448057
4234	0.2369438863
4235	0.2369360146
4236	0.2368298535
4237	0.23672737
4238	0.2366398798
4239	0.2366382281
4240	0.2366333308
4241	0.2365414951
4242	0.2365337186
4243	0.2364414036
4244	0.2364254653
4245	0.2364243082
4246	0.236317804
4247	0.2363073014
4248	0.2363016121
4249	0.2362993067
4250	0.2362977433
4251	0.2362877879
4252	0.2362787951
4253	0.2362749437
4254	0.2362032753
4255	0.2361416481
4256	0.2361348321
4257	0.2361281613
4258	0.2361275578
4259	0.2360280555
4260	0.2360199546
4261	0.2360079215
4262	0.2359431042
4263	0.235854827
4264	0.2357971248
4265	0.2357919793
4266	0.2357908886
4267	0.2357726736
4268	0.2357702117
4269	0.2356775534
4270	0.2356717817
4271	0.2356411881
4272	0.2356175745
4273	0.2355991458
4274	0.2355942562
4275	0.2355416964
4276	0.2355322858
4277	0.2354491873
4278	0.2354414883
4279	0.2354361542
4280	0.2354201108
4281	0.235415751
4282	0.2354018341
4283	0.2353914045
4284	0.2353205526
4285	0.2353181796
4286	0.2353126027
4287	0.2352883417
4288	0.2352409432
4289	0.2351171865
4290	0.23511103
4291	0.2351015488
4292	0.2350450877
4293	0.235025507
4294	0.2349391911
4295	0.2348438448
4296	0.2348000661
4297	0.2347902247
4298	0.2347823372
4299	0.2347156711
4300	0.2347129865
4301	0.2346137792
4302	0.2346083992
4303	0.2345598379
4304	0.2345516257
4305	0.2345501994
4306	0.2344872404
4307	0.234475242
4308	0.2344727874
4309	0.234416881
4310	0.2344109368
4311	0.2344100409
4312	0.2343916787
4313	0.2343743189
4314	0.234361431
4315	0.2343009471
4316	0.2342496043
4317	0.2341993607
4318	0.2341907962
4319	0.234163644
4320	0.2341059156
4321	0.2340964725
4322	0.2340744958
4323	0.2340584368
4324	0.2339459835
4325	0.2339025416
4326	0.2338795939
4327	0.2338063333
4328	0.2337995372
4329	0.2337916281
4330	0.2337055661
4331	0.2336292905
4332	0.2336260398
4333	0.2336038683
4334	0.2335934955
4335	0.233589874
4336	0.2335855365
4337	0.2335807655
4338	0.2335732505
